protein_id,buffer,sugar,surfactant,amino_acid,salt,ph,temperature_c,protein_conc_mgmL,buf_conc_mM,sug_conc_mM,sur_conc_mM,aa_conc_mM,salt_conc_mM,aggregation_score,oxidation_level,deamidation_level,potency_retention,viscosity_class,shelf_life_score,composite_stability_score,stable
Q9NZH7,histidine,sucrose,polysorbate 80,methionine,potassium chloride,5.0,40,1,49.6597,195.7717,0.0799,3.2559,40.3782,0.1456,0.2837,0.189,0.7978,0,0.8056,0.8055,1
Q9NZH7,acetic acid,sucrose,poloxamer 188,methionine,sodium chloride,5.5,4,1,24.2464,121.8702,0.0174,5.642,97.0842,0.1969,0.173,0.1279,0.8226,0,0.7991,0.8228,1
Q9NZH7,phosphoric acid,sorbitol,poloxamer 188,glycine,sodium chloride,5.0,4,1,39.359,131.076,0.0354,166.0506,70.5418,0.1362,0.3244,0.1262,0.8142,1,0.8436,0.8166,1
Q9NZH7,acetic acid,trehalose,polysorbate 80,methionine,sodium chloride,7.0,37,10,27.4547,256.2638,0.0107,6.3598,115.8362,0.2853,0.2926,0.3191,0.744,1,0.7094,0.7101,1
Q9NZH7,acetic acid,sucrose,poloxamer 188,glycine,sodium chloride,7.0,25,10,41.432,253.9507,0.0181,91.8049,67.4069,0.146,0.361,0.2606,0.7676,1,0.7358,0.7662,1
Q9NZH7,citric acid,sucrose,polysorbate 80,methionine,none,5.5,50,1,40.6303,124.9617,0.0644,7.3802,0.0,0.3508,0.3501,0.2165,0.7121,0,0.6857,0.684,1
Q9NZH7,phosphoric acid,sorbitol,polysorbate 80,methionine,potassium chloride,5.0,25,10,48.9482,105.8492,0.0222,7.9724,10.2091,0.2497,0.2245,0.1546,0.7894,0,0.763,0.7787,1
Q9NZH7,phosphoric acid,sucrose,poloxamer 188,none,none,7.4,25,10,39.7173,185.604,0.0401,0.0,0.0,0.1839,0.3788,0.303,0.7467,0,0.7443,0.7377,1
Q9NZH7,acetic acid,sucrose,polysorbate 20,glycine,none,6.0,4,1,31.3245,246.72,0.0705,83.7214,0.0,0.0,0.3047,0.1206,0.9005,1,0.8828,0.8899,1
Q9NZH7,acetic acid,sucrose,polysorbate 20,methionine,potassium chloride,5.5,37,10,19.12,148.6638,0.0224,1.9529,43.7518,0.2658,0.286,0.2244,0.7823,0,0.727,0.7424,1
Q9NZH7,histidine,sucrose,poloxamer 188,proline,none,6.5,4,100,31.6344,104.8743,0.0454,120.8608,0.0,0.225,0.2842,0.0889,0.7975,2,0.7837,0.7899,1
Q9NZH7,histidine,sucrose,polysorbate 80,arginine,sodium chloride,6.5,37,10,11.3909,162.874,0.014,110.2434,102.6615,0.1903,0.435,0.2068,0.758,1,0.71,0.7387,1
Q9NZH7,acetic acid,sorbitol,polysorbate 80,methionine,none,5.5,4,10,20.1459,178.4858,0.0612,3.6394,0.0,0.1006,0.1817,0.1222,0.886,0,0.8795,0.8745,1
Q9NZH7,acetic acid,sorbitol,polysorbate 20,arginine,none,6.0,40,100,21.6799,200.9267,0.0405,143.8365,0.0,0.374,0.4565,0.2373,0.6462,2,0.6056,0.6333,0
Q9NZH7,phosphoric acid,sucrose,polysorbate 80,none,potassium chloride,6.0,4,100,35.645,116.5286,0.0339,0.0,19.5957,0.3579,0.3026,0.1396,0.7347,1,0.7121,0.7103,1
Q9NZH7,histidine,trehalose,polysorbate 20,glycine,none,7.4,25,1,42.7947,154.0769,0.0103,140.1235,0.0,0.1854,0.3752,0.2553,0.7625,1,0.7478,0.7487,1
Q9NZH7,phosphoric acid,sorbitol,poloxamer 188,glycine,none,7.0,37,100,37.0456,238.3468,0.0437,187.1663,0.0,0.3807,0.4042,0.3378,0.6636,2,0.6301,0.628,0
Q9NZH7,acetic acid,sorbitol,polysorbate 20,glycine,sodium chloride,7.4,37,100,49.7382,190.911,0.0196,100.5107,54.6841,0.4936,0.4279,0.374,0.583,2,0.5991,0.559,0
Q9NZH7,citric acid,sorbitol,poloxamer 188,none,none,5.0,4,1,26.3691,129.383,0.0316,0.0,0.0,0.2197,0.3105,0.0609,0.7883,0,0.7843,0.7902,1
Q9NZH7,acetic acid,mannitol,polysorbate 80,methionine,none,6.0,50,1,38.9878,107.8328,0.0274,4.3613,0.0,0.4218,0.3555,0.3051,0.6714,0,0.6264,0.6288,0
Q9NZH7,phosphoric acid,sorbitol,polysorbate 80,arginine,sodium chloride,7.4,25,100,20.077,156.4517,0.0359,59.5814,113.2276,0.399,0.3723,0.363,0.6731,1,0.6458,0.6256,0
Q9NZH7,phosphoric acid,mannitol,polysorbate 20,arginine,none,6.5,4,100,29.8069,259.9525,0.0566,58.593,0.0,0.2975,0.2978,0.165,0.7864,2,0.7473,0.7399,1
Q9NZH7,acetic acid,sucrose,polysorbate 80,glycine,none,7.0,50,10,45.6199,248.9912,0.0383,141.4395,0.0,0.3125,0.4962,0.3858,0.6299,2,0.6182,0.6214,0
Q9NZH7,phosphoric acid,mannitol,polysorbate 20,methionine,sodium chloride,5.0,4,100,22.5975,298.8465,0.0403,2.0826,51.3124,0.3538,0.1592,0.1122,0.7598,2,0.7694,0.756,1
Q9NZH7,acetic acid,sorbitol,polysorbate 80,glycine,none,6.5,25,100,45.8793,230.4838,0.0257,167.601,0.0,0.2984,0.358,0.2173,0.6974,2,0.6869,0.7014,1
Q9NZH7,histidine,sucrose,polysorbate 80,glycine,none,5.5,37,10,28.3142,109.9617,0.0429,70.3471,0.0,0.1835,0.414,0.1577,0.7715,0,0.7219,0.7574,1
Q9NZH7,histidine,trehalose,polysorbate 80,none,none,5.0,25,100,48.3023,143.2088,0.0194,0.0,0.0,0.3726,0.3577,0.0972,0.6888,1,0.7015,0.6935,1
Q9NZH7,histidine,sorbitol,polysorbate 20,glycine,sodium chloride,5.5,4,1,30.9875,248.5275,0.0701,159.7808,144.0929,0.1173,0.3133,0.0532,0.841,2,0.8381,0.8425,1
Q9NZH7,histidine,trehalose,polysorbate 80,methionine,none,7.4,37,100,16.9363,196.5317,0.0191,1.7343,0.0,0.3971,0.2769,0.3026,0.6728,1,0.6793,0.6609,0
Q9NZH7,phosphoric acid,sorbitol,polysorbate 80,proline,potassium chloride,5.5,40,10,13.6056,254.9909,0.021,80.2042,49.7016,0.2625,0.4407,0.254,0.6988,1,0.7031,0.6924,1
Q9NZH7,acetic acid,trehalose,polysorbate 80,arginine,potassium chloride,5.5,40,100,18.5142,113.2256,0.0619,84.2107,32.7467,0.3231,0.4236,0.2272,0.6916,1,0.6544,0.672,0
Q9NZH7,acetic acid,sorbitol,polysorbate 80,proline,potassium chloride,7.0,37,10,14.4256,291.5182,0.0787,89.2466,26.583,0.0941,0.416,0.3296,0.7886,1,0.7593,0.7669,1
Q9NZH7,histidine,mannitol,polysorbate 80,glycine,none,7.0,25,100,10.3409,144.0892,0.0797,52.3762,0.0,0.2917,0.3603,0.2001,0.729,1,0.7018,0.7117,1
Q9NZH7,citric acid,sorbitol,polysorbate 80,proline,potassium chloride,6.0,37,1,39.6379,125.371,0.047,140.4667,35.816,0.1582,0.4158,0.1468,0.7672,1,0.7822,0.7735,1
Q9NZH7,histidine,mannitol,polysorbate 20,glycine,none,7.0,25,1,14.4519,275.1574,0.0188,148.9739,0.0,0.1646,0.3469,0.2252,0.7759,2,0.7873,0.7734,1
Q9NZH7,acetic acid,sucrose,poloxamer 188,arginine,potassium chloride,6.0,50,100,36.205,197.2712,0.0372,103.1279,19.3254,0.4417,0.4923,0.3122,0.5908,2,0.6077,0.5784,0
Q9NZH7,acetic acid,trehalose,polysorbate 80,arginine,sodium chloride,6.0,25,10,19.2435,288.7655,0.039,125.0157,140.9,0.0,0.3702,0.166,0.8781,2,0.8459,0.8617,1
Q9NZH7,histidine,trehalose,poloxamer 188,methionine,none,6.5,37,100,48.1993,183.2607,0.0298,1.6654,0.0,0.4418,0.2947,0.2125,0.6692,1,0.6672,0.6539,0
Q9NZH7,histidine,sucrose,polysorbate 80,proline,potassium chloride,7.0,50,10,13.5598,296.3622,0.0682,130.9982,23.4851,0.225,0.4916,0.3328,0.6779,2,0.6604,0.6761,0
Q9NZH7,citric acid,trehalose,polysorbate 80,methionine,potassium chloride,7.4,4,100,46.4381,268.987,0.0506,4.6777,13.1272,0.2603,0.156,0.2126,0.8047,2,0.7995,0.7838,1
Q9NZH7,phosphoric acid,sucrose,poloxamer 188,arginine,none,5.5,50,10,18.1161,218.7653,0.0312,123.9134,0.0,0.2855,0.4655,0.2881,0.7076,2,0.6721,0.6702,0
Q9NZH7,histidine,trehalose,polysorbate 20,proline,sodium chloride,7.0,4,10,36.4671,219.0216,0.0553,90.8479,85.2547,0.0609,0.3182,0.1381,0.8199,1,0.8683,0.8486,1
Q9NZH7,phosphoric acid,mannitol,polysorbate 20,proline,potassium chloride,6.5,37,1,38.1406,244.5958,0.0723,127.5637,44.5385,0.1476,0.4202,0.2511,0.7444,2,0.7113,0.7495,1
Q9NZH7,citric acid,trehalose,poloxamer 188,methionine,none,6.5,4,1,10.4477,123.1738,0.0234,5.7177,0.0,0.226,0.1465,0.1149,0.8234,0,0.8066,0.82,1
Q9NZH7,histidine,sucrose,poloxamer 188,none,sodium chloride,7.4,40,10,42.1405,187.4535,0.015,0.0,56.4064,0.349,0.4225,0.3267,0.6482,0,0.6286,0.6367,0
Q9NZH7,citric acid,trehalose,poloxamer 188,glycine,none,5.0,4,100,34.5062,268.3402,0.0359,169.7406,0.0,0.2054,0.3241,0.0583,0.8085,2,0.8165,0.7984,1
Q9NZH7,citric acid,mannitol,polysorbate 80,glycine,none,6.0,50,1,33.7158,226.6351,0.0575,128.3716,0.0,0.3424,0.4939,0.2288,0.6515,2,0.6285,0.6417,0
Q9NZH7,histidine,sucrose,poloxamer 188,arginine,none,5.0,25,1,24.9106,138.2086,0.0421,64.9255,0.0,0.0887,0.3778,0.1147,0.8349,0,0.7948,0.8245,1
Q9NZH7,histidine,mannitol,polysorbate 20,glycine,potassium chloride,7.4,4,1,19.536,230.8477,0.0746,167.9338,30.2836,0.1285,0.3052,0.2032,0.8221,2,0.7757,0.8056,1
Q9NZH7,histidine,trehalose,polysorbate 80,proline,none,5.0,37,1,44.0687,144.0399,0.0382,101.2566,0.0,0.1527,0.4205,0.175,0.767,1,0.7572,0.7675,1
Q9NZH7,phosphoric acid,mannitol,poloxamer 188,arginine,sodium chloride,6.0,25,100,27.415,161.5759,0.0141,53.3362,94.226,0.3958,0.3548,0.1681,0.6851,1,0.6761,0.6697,0
Q9NZH7,phosphoric acid,sucrose,poloxamer 188,methionine,sodium chloride,5.0,37,100,43.8449,124.6343,0.0478,9.1646,92.2259,0.4237,0.2756,0.2373,0.6924,1,0.667,0.6636,0
Q9NZH7,acetic acid,mannitol,polysorbate 20,glycine,potassium chloride,7.4,40,1,11.4094,255.025,0.0354,135.1152,21.4351,0.3134,0.4443,0.3944,0.6538,2,0.6199,0.6339,0
Q9NZH7,citric acid,sorbitol,poloxamer 188,arginine,potassium chloride,7.0,50,1,36.4656,275.8183,0.0183,128.4276,48.335,0.3471,0.5068,0.3239,0.6594,2,0.6141,0.6196,0
Q9NZH7,phosphoric acid,sorbitol,poloxamer 188,none,sodium chloride,7.0,25,100,13.2058,184.6284,0.0207,0.0,120.007,0.4773,0.3595,0.2651,0.6543,1,0.6064,0.6093,0
Q9NZH7,acetic acid,sorbitol,polysorbate 80,arginine,sodium chloride,5.0,40,100,32.4481,115.3439,0.0503,126.5626,141.1496,0.4082,0.4415,0.2672,0.628,2,0.6368,0.6178,0
Q9NZH7,histidine,sucrose,polysorbate 20,glycine,none,7.0,40,100,16.2864,197.9078,0.0183,115.3589,0.0,0.4505,0.3968,0.2887,0.6339,2,0.6272,0.6068,0
Q9NZH7,citric acid,mannitol,polysorbate 80,arginine,potassium chloride,6.0,25,1,49.1902,140.2028,0.0746,116.9908,49.8713,0.019,0.3628,0.1286,0.8592,1,0.8363,0.8594,1
Q9NZH7,histidine,trehalose,polysorbate 20,none,potassium chloride,7.0,40,10,46.5081,232.1377,0.0733,0.0,17.8233,0.2084,0.4352,0.2326,0.7428,1,0.7392,0.7273,1
Q9NZH7,phosphoric acid,sorbitol,polysorbate 80,glycine,sodium chloride,7.4,4,10,31.1358,256.796,0.0302,165.7122,108.398,0.1946,0.3049,0.2764,0.7977,2,0.7576,0.7617,1
Q9NZH7,phosphoric acid,trehalose,polysorbate 80,glycine,none,6.0,4,100,47.8288,292.2998,0.0608,71.5326,0.0,0.1838,0.3053,0.1046,0.8107,2,0.8007,0.8018,1
Q9NZH7,citric acid,mannitol,polysorbate 80,glycine,sodium chloride,5.5,40,10,45.5789,181.5122,0.0163,180.7945,62.4378,0.272,0.4219,0.1926,0.7168,1,0.6588,0.7024,1
Q9NZH7,citric acid,trehalose,polysorbate 80,none,sodium chloride,6.5,4,10,30.4412,227.092,0.0573,0.0,88.8093,0.1246,0.2978,0.0836,0.8576,1,0.8194,0.8381,1
Q9NZH7,histidine,sucrose,poloxamer 188,arginine,none,6.5,25,100,40.3786,151.4506,0.0153,107.5164,0.0,0.248,0.3658,0.1581,0.7475,2,0.7376,0.7406,1
Q9NZH7,histidine,sorbitol,polysorbate 80,none,potassium chloride,6.5,40,1,33.9241,135.4887,0.0554,0.0,36.1293,0.2508,0.4179,0.2104,0.737,0,0.7101,0.7151,1
Q9NZH7,citric acid,mannitol,polysorbate 80,arginine,sodium chloride,6.5,50,100,18.5162,256.6192,0.0711,130.081,78.2008,0.4503,0.516,0.2839,0.5754,2,0.5692,0.5698,0
Q9NZH7,histidine,sucrose,polysorbate 20,arginine,none,7.0,4,1,26.2826,112.8634,0.0589,122.9985,0.0,0.0746,0.3094,0.1263,0.8423,1,0.7978,0.8443,1
Q9NZH7,phosphoric acid,mannitol,poloxamer 188,arginine,none,7.0,40,10,44.7729,116.8583,0.0269,124.0922,0.0,0.2603,0.4225,0.3398,0.7137,1,0.644,0.6789,0
Q9NZH7,citric acid,sorbitol,polysorbate 80,arginine,potassium chloride,6.0,50,1,49.2325,222.6717,0.0789,140.7433,26.4396,0.1889,0.4741,0.2467,0.7461,2,0.7136,0.7224,1
Q9NZH7,citric acid,sucrose,poloxamer 188,arginine,none,5.5,50,100,24.5613,193.0346,0.0306,105.0056,0.0,0.4822,0.4732,0.2336,0.592,2,0.5885,0.5791,0
Q9NZH7,histidine,sucrose,poloxamer 188,arginine,potassium chloride,6.5,50,1,48.326,187.9438,0.0343,144.8384,35.3474,0.2711,0.4823,0.271,0.6974,1,0.6954,0.676,0
Q9NZH7,citric acid,trehalose,poloxamer 188,arginine,sodium chloride,6.5,40,100,20.6295,257.8749,0.0145,89.8336,124.1717,0.4219,0.467,0.2182,0.6658,2,0.6269,0.6193,0
Q9NZH7,acetic acid,trehalose,poloxamer 188,methionine,potassium chloride,7.0,37,10,13.211,177.7089,0.0164,2.5856,27.6947,0.2695,0.2745,0.3345,0.7441,0,0.6859,0.7158,1
Q9NZH7,phosphoric acid,mannitol,poloxamer 188,methionine,potassium chloride,5.5,4,100,46.2797,235.2646,0.0153,1.6748,37.0471,0.407,0.1489,0.1311,0.7671,2,0.7731,0.7347,1
Q9NZH7,citric acid,sucrose,polysorbate 20,none,potassium chloride,7.0,4,100,38.0135,126.7118,0.0383,0.0,10.439,0.3409,0.2964,0.1672,0.7183,1,0.6987,0.7104,1
Q9NZH7,phosphoric acid,trehalose,polysorbate 80,proline,none,6.0,4,10,33.4149,217.93,0.0183,99.8285,0.0,0.1222,0.3105,0.1229,0.839,1,0.829,0.8277,1
Q9NZH7,histidine,trehalose,poloxamer 188,methionine,potassium chloride,5.0,40,10,40.7859,263.9381,0.0159,2.8016,29.7232,0.2616,0.2935,0.1742,0.7678,1,0.7271,0.7497,1
Q9NZH7,acetic acid,sucrose,poloxamer 188,glycine,potassium chloride,6.5,50,1,26.324,290.5457,0.0377,196.6044,32.3714,0.3199,0.5069,0.3502,0.6519,2,0.5961,0.6234,0
Q9NZH7,citric acid,mannitol,polysorbate 80,arginine,sodium chloride,7.4,40,100,26.9091,287.412,0.0746,111.1839,102.5164,0.3003,0.4453,0.3257,0.6777,2,0.6518,0.6568,0
Q9NZH7,histidine,mannitol,poloxamer 188,proline,none,5.0,40,100,39.2855,263.3014,0.022,84.3986,0.0,0.467,0.4425,0.1738,0.6078,2,0.6322,0.6081,0
Q9NZH7,citric acid,trehalose,polysorbate 20,methionine,sodium chloride,7.0,40,10,19.985,276.7482,0.03,9.0289,73.0063,0.2911,0.2734,0.2577,0.7574,1,0.7436,0.7274,1
Q9NZH7,histidine,sucrose,polysorbate 20,methionine,sodium chloride,5.5,4,100,32.8219,238.5746,0.0175,3.7186,122.0735,0.2756,0.1778,0.0473,0.8225,2,0.8187,0.8063,1
Q9NZH7,phosphoric acid,trehalose,polysorbate 80,proline,none,6.0,25,10,27.2339,248.0378,0.0659,105.0219,0.0,0.0,0.3723,0.1658,0.8664,2,0.8573,0.8608,1
Q9NZH7,phosphoric acid,mannitol,polysorbate 80,proline,sodium chloride,6.5,25,10,12.7666,125.2675,0.0378,145.1572,122.3699,0.1559,0.3498,0.2178,0.8086,1,0.7566,0.779,1
Q9NZH7,histidine,sucrose,polysorbate 80,proline,potassium chloride,7.4,37,100,42.6067,272.9144,0.0266,60.6489,45.7799,0.3511,0.4218,0.3198,0.6699,2,0.636,0.6405,0
Q9NZH7,phosphoric acid,sorbitol,poloxamer 188,methionine,sodium chloride,5.0,40,100,32.4341,146.2917,0.049,4.2171,76.3956,0.4658,0.2978,0.1972,0.7036,1,0.6555,0.6496,0
Q9NZH7,citric acid,sucrose,poloxamer 188,arginine,sodium chloride,6.5,37,1,23.8877,278.9136,0.0345,90.8527,135.9348,0.1147,0.4485,0.1889,0.8145,1,0.7751,0.7812,1
Q9NZH7,acetic acid,sorbitol,poloxamer 188,none,sodium chloride,7.4,50,10,43.3098,135.8242,0.0142,0.0,137.0402,0.5596,0.5008,0.438,0.5024,0,0.4702,0.485,0
Q9NZH7,phosphoric acid,trehalose,polysorbate 80,none,sodium chloride,7.4,40,100,46.7526,256.45,0.0518,0.0,59.6798,0.4323,0.4188,0.3704,0.6175,2,0.5989,0.5903,0
Q9NZH7,citric acid,mannitol,polysorbate 20,none,potassium chloride,7.4,50,10,47.4575,188.0912,0.0455,0.0,17.7034,0.4639,0.5003,0.3979,0.5841,0,0.5399,0.546,0
Q9NZH7,citric acid,sorbitol,polysorbate 20,none,potassium chloride,7.4,40,100,33.0636,189.4439,0.0502,0.0,48.4042,0.4998,0.4444,0.3294,0.578,1,0.5869,0.5594,0
Q9NZH7,histidine,trehalose,polysorbate 80,none,sodium chloride,6.0,50,10,27.5778,248.2029,0.0622,0.0,65.3426,0.3069,0.501,0.2247,0.6928,1,0.6266,0.6598,0
Q9NZH7,acetic acid,trehalose,polysorbate 20,none,sodium chloride,7.4,40,100,23.7098,197.1324,0.0147,0.0,77.1738,0.569,0.4037,0.3746,0.5688,1,0.5252,0.5264,0
Q9NZH7,citric acid,sucrose,polysorbate 20,none,potassium chloride,7.4,50,100,21.9293,149.8716,0.0331,0.0,49.2565,0.6232,0.4832,0.3689,0.5243,1,0.488,0.48,0
Q9NZH7,acetic acid,trehalose,poloxamer 188,none,sodium chloride,7.4,40,100,13.3893,290.73,0.0108,0.0,142.1122,0.5227,0.434,0.389,0.5841,2,0.5079,0.5361,0
Q9NZH7,histidine,sorbitol,polysorbate 80,none,potassium chloride,7.4,50,100,35.6319,275.1794,0.017,0.0,48.0087,0.6012,0.4674,0.3755,0.5381,2,0.4532,0.4899,0
Q9NZH7,citric acid,trehalose,polysorbate 20,none,potassium chloride,7.4,40,100,20.5917,194.0407,0.036,0.0,14.7831,0.4786,0.4275,0.3273,0.5767,1,0.6252,0.5748,0
Q9NZH7,citric acid,sucrose,poloxamer 188,none,sodium chloride,7.0,50,10,37.8446,256.6851,0.0276,0.0,53.5019,0.4002,0.4729,0.3326,0.6459,1,0.5724,0.5993,0
Q9NZH7,phosphoric acid,trehalose,polysorbate 20,none,sodium chloride,7.4,50,100,48.6635,254.2439,0.0416,0.0,51.2916,0.5309,0.4894,0.4501,0.5508,2,0.5303,0.5075,0
Q9NZH7,citric acid,trehalose,polysorbate 20,none,sodium chloride,7.4,50,100,49.1121,258.7075,0.0723,0.0,52.5989,0.5322,0.4704,0.3645,0.5505,2,0.5462,0.5278,0
Q9NZH7,citric acid,sucrose,poloxamer 188,none,sodium chloride,7.4,50,100,32.0342,238.1495,0.0432,0.0,53.696,0.5778,0.5101,0.389,0.5171,2,0.4906,0.4879,0
Q9NZH7,histidine,mannitol,polysorbate 20,none,sodium chloride,6.0,50,10,30.0326,263.2962,0.0574,0.0,126.0956,0.3787,0.5006,0.2212,0.6649,1,0.6368,0.6293,0
Q9NZH7,citric acid,sorbitol,polysorbate 80,none,sodium chloride,6.5,50,10,16.6646,120.9012,0.0656,0.0,68.1482,0.442,0.4975,0.2766,0.6071,0,0.5785,0.5831,0
Q9NZH7,histidine,sorbitol,polysorbate 80,none,sodium chloride,7.4,50,100,28.893,243.9959,0.0103,0.0,95.3794,0.6901,0.5062,0.3604,0.4872,2,0.426,0.4403,0
Q9NZH7,phosphoric acid,sorbitol,polysorbate 80,none,potassium chloride,7.4,40,100,19.7731,155.22,0.0254,0.0,27.2851,0.556,0.4259,0.4028,0.547,1,0.5211,0.5187,0
Q9NZH7,histidine,mannitol,polysorbate 80,none,sodium chloride,7.4,40,100,40.0529,180.1928,0.0463,0.0,72.2744,0.5195,0.4347,0.3484,0.5745,1,0.5428,0.5462,0
Q9NZH7,acetic acid,sorbitol,poloxamer 188,none,potassium chloride,7.4,50,100,11.7595,275.8985,0.0286,0.0,38.6597,0.6757,0.4857,0.4444,0.4874,2,0.4427,0.4368,0
Q9NZH7,phosphoric acid,sucrose,polysorbate 20,none,sodium chloride,7.4,40,100,39.4191,152.1941,0.0696,0.0,57.6991,0.4404,0.4224,0.4157,0.6029,1,0.5618,0.5734,0
Q9NZH7,citric acid,trehalose,poloxamer 188,none,sodium chloride,7.4,40,100,34.0874,125.9091,0.0259,0.0,78.4652,0.5272,0.4381,0.3471,0.5752,1,0.5335,0.542,0
Q9NZH7,phosphoric acid,trehalose,polysorbate 20,none,sodium chloride,7.4,40,100,21.2109,231.8354,0.0468,0.0,69.072,0.5011,0.4348,0.3936,0.5814,2,0.526,0.5449,0
Q9NZH7,histidine,mannitol,polysorbate 20,none,potassium chloride,6.5,40,100,14.9391,252.3715,0.0132,0.0,45.626,0.5389,0.4442,0.2335,0.5883,2,0.5763,0.5614,0
Q9NZH7,citric acid,mannitol,polysorbate 20,none,potassium chloride,7.4,50,100,37.5693,247.9126,0.0161,0.0,17.3403,0.7061,0.4917,0.3914,0.484,2,0.4334,0.4317,0
Q9NZH7,citric acid,trehalose,polysorbate 20,none,sodium chloride,7.4,50,100,29.9196,163.4669,0.0797,0.0,95.1063,0.5298,0.5071,0.3405,0.5472,1,0.5032,0.5212,0
Q9NZH7,acetic acid,sorbitol,polysorbate 20,none,sodium chloride,7.4,40,100,40.2339,189.1069,0.0755,0.0,57.9451,0.4976,0.4533,0.3844,0.6196,1,0.5715,0.5521,0
Q9NZH7,phosphoric acid,sorbitol,polysorbate 80,none,potassium chloride,7.4,40,100,44.182,202.0096,0.0416,0.0,30.8236,0.5065,0.4553,0.3856,0.5694,2,0.5503,0.5402,0
Q9NZH7,phosphoric acid,sorbitol,polysorbate 80,none,potassium chloride,7.4,40,100,26.5025,148.652,0.0666,0.0,11.7547,0.4349,0.4135,0.3812,0.6141,1,0.5947,0.5877,0
Q9NZH7,phosphoric acid,sucrose,polysorbate 80,none,sodium chloride,7.4,40,100,31.2789,112.5343,0.0799,0.0,89.1624,0.4065,0.4082,0.4023,0.6454,1,0.5822,0.5992,0
Q9NZH7,acetic acid,trehalose,poloxamer 188,none,sodium chloride,7.4,40,100,27.1043,255.8986,0.0409,0.0,117.747,0.4933,0.4458,0.3794,0.5734,2,0.5465,0.5488,0
Q9NZH7,acetic acid,sorbitol,polysorbate 80,none,sodium chloride,6.5,50,10,36.203,132.4013,0.0245,0.0,67.8022,0.479,0.4546,0.3293,0.5883,0,0.603,0.5679,0
Q9NZH7,citric acid,sorbitol,polysorbate 20,none,sodium chloride,7.4,50,10,26.1103,189.878,0.0336,0.0,71.8486,0.4999,0.4792,0.374,0.5779,0,0.5337,0.5393,0
Q9NZH7,phosphoric acid,sorbitol,polysorbate 80,none,sodium chloride,7.4,50,10,21.5217,264.3703,0.0513,0.0,119.7047,0.4176,0.4829,0.4578,0.5674,1,0.5317,0.5549,0
Q9NZH7,citric acid,mannitol,poloxamer 188,none,potassium chloride,6.0,40,100,11.6083,171.9623,0.0333,0.0,37.2173,0.4792,0.4162,0.1629,0.6547,1,0.6444,0.6176,0
Q9NZH7,acetic acid,trehalose,polysorbate 80,none,potassium chloride,7.4,50,100,12.4035,229.5624,0.0672,0.0,34.6913,0.5048,0.4944,0.4406,0.5203,2,0.5183,0.5139,0
Q9NZH7,histidine,mannitol,polysorbate 80,none,potassium chloride,7.4,50,100,47.3275,261.8423,0.0532,0.0,32.2017,0.5913,0.4811,0.3645,0.5154,2,0.5071,0.4945,0
Q9NZH7,citric acid,sucrose,poloxamer 188,none,potassium chloride,7.4,40,100,15.9425,212.403,0.0185,0.0,41.2881,0.5036,0.4507,0.3131,0.5863,2,0.5645,0.5585,0
Q9NZH7,citric acid,mannitol,polysorbate 20,none,potassium chloride,7.4,50,100,13.488,255.2867,0.022,0.0,34.5598,0.653,0.5038,0.3992,0.4782,2,0.4535,0.4498,0
Q9NZH7,acetic acid,mannitol,polysorbate 20,none,potassium chloride,7.4,40,100,25.9545,156.6243,0.0358,0.0,33.8429,0.5753,0.4376,0.397,0.5528,1,0.5273,0.5106,0
P29459,phosphoric acid,trehalose,polysorbate 80,none,potassium chloride,7.4,25,10,27.8742,271.1795,0.0665,0.0,41.4115,0.0719,0.2754,0.3638,0.8347,1,0.7814,0.8078,1
P29459,phosphoric acid,sorbitol,poloxamer 188,arginine,potassium chloride,7.4,37,1,24.3967,199.2781,0.036,136.4064,20.2276,0.1563,0.3499,0.4224,0.7439,1,0.7232,0.7316,1
P29459,histidine,trehalose,polysorbate 20,proline,sodium chloride,5.0,37,100,24.2967,145.5139,0.0708,119.6392,135.0207,0.3519,0.3156,0.2012,0.7052,2,0.7329,0.6969,1
P29459,acetic acid,sorbitol,poloxamer 188,proline,potassium chloride,5.5,40,100,17.455,270.5935,0.0405,67.056,41.4302,0.5199,0.3284,0.2769,0.6391,2,0.5854,0.5935,0
P29459,phosphoric acid,sorbitol,polysorbate 80,proline,potassium chloride,7.4,4,100,13.612,212.4417,0.0409,129.5306,42.6654,0.3917,0.199,0.322,0.7041,2,0.6723,0.6798,0
P29459,histidine,sucrose,polysorbate 20,proline,none,7.0,50,100,17.9674,116.0378,0.0519,134.226,0.0,0.5999,0.3941,0.392,0.5304,2,0.5302,0.5089,0
P29459,acetic acid,sorbitol,polysorbate 20,proline,sodium chloride,5.5,50,1,28.8068,164.7128,0.0193,137.847,78.6231,0.4996,0.4053,0.3458,0.5734,1,0.5753,0.5636,0
P29459,acetic acid,sorbitol,poloxamer 188,proline,none,7.0,37,10,39.9356,170.4221,0.0259,96.4161,0.0,0.3225,0.3337,0.362,0.6708,0,0.6725,0.6667,0
P29459,histidine,mannitol,polysorbate 20,methionine,potassium chloride,7.4,50,10,35.7119,260.449,0.0516,3.3609,35.9054,0.4817,0.2708,0.4355,0.6433,1,0.5891,0.5937,0
P29459,histidine,sucrose,polysorbate 20,arginine,potassium chloride,7.4,25,10,18.8227,291.41,0.037,134.8786,36.8347,0.031,0.2852,0.27,0.8572,2,0.8483,0.847,1
